Id,Title,Price,User_id,ProfileName,review/score,review/text,review/time,Description,Authors,Publisher,PublishedDate,Categories,RatingsCount,AverageRating,review_length,CategoriesList
664,Hands-On Machine Learning,12.22,251,User 58,1,clear insightful great comprehensive great great great challenging clear comprehensive comprehensive insightful dense great dense great dense comprehensive clear great,2020-04-02 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,20,['programming']
670,Hands-On Machine Learning,53.49,32,User 413,5,comprehensive dense dense clear dense insightful practical clear insightful dense great comprehensive comprehensive practical clear challenging great comprehensive insightful dense comprehensive practical dense comprehensive comprehensive comprehensive great great dense,2020-02-12 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,29,['programming']
680,Hands-On Machine Learning,62.9,91,User 365,1,dense insightful challenging great comprehensive practical practical practical,2020-10-03 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,8,['programming']
695,Hands-On Machine Learning,46.35,362,User 305,4,practical comprehensive dense insightful clear comprehensive dense dense great clear insightful great challenging challenging clear challenging practical clear,2020-01-21 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,18,['programming']
714,Hands-On Machine Learning,26.13,279,User 368,2,comprehensive comprehensive practical comprehensive challenging challenging great practical dense comprehensive insightful clear great insightful clear dense insightful practical comprehensive clear clear practical dense practical insightful challenging practical dense comprehensive,2020-08-04 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,29,['programming']
737,Hands-On Machine Learning,63.69,275,User 94,4,challenging dense great comprehensive clear challenging comprehensive clear clear dense dense clear dense comprehensive clear great insightful comprehensive clear,2020-03-11 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,19,['programming']
751,Hands-On Machine Learning,31.35,388,User 237,3,insightful clear comprehensive challenging challenging comprehensive practical comprehensive dense practical challenging practical practical clear practical practical,2020-03-18 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,16,['programming']
765,Hands-On Machine Learning,64.33,3,User 115,5,insightful practical clear dense clear great clear clear dense great practical insightful great comprehensive insightful great challenging dense practical comprehensive dense clear comprehensive practical insightful practical dense clear,2020-10-26 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,28,['programming']
768,Hands-On Machine Learning,70.47,208,User 466,1,clear insightful clear insightful insightful great insightful insightful great,2020-10-19 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,9,['programming']
777,Hands-On Machine Learning,41.63,324,User 173,4,practical great great challenging dense comprehensive comprehensive challenging clear dense great clear practical practical dense practical dense great dense great dense dense practical,2020-01-20 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,23,['programming']
807,Hands-On Machine Learning,29.43,402,User 421,2,challenging great insightful great practical challenging clear dense challenging clear clear challenging insightful insightful insightful practical great dense great comprehensive practical great,2020-01-04 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,22,['programming']
814,Hands-On Machine Learning,46.65,15,User 277,4,clear practical practical clear insightful practical clear challenging comprehensive insightful insightful dense dense comprehensive great practical insightful comprehensive practical clear challenging clear comprehensive practical clear clear clear dense practical,2020-08-02 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,29,['programming']
815,Hands-On Machine Learning,44.26,312,User 318,5,dense great practical practical challenging practical clear clear comprehensive insightful clear challenging,2020-11-30 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,12,['programming']
820,Hands-On Machine Learning,62.66,142,User 40,2,dense dense clear great challenging great great comprehensive clear insightful challenging comprehensive,2020-04-26 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,12,['programming']
839,Hands-On Machine Learning,40.67,495,User 244,1,dense insightful comprehensive great dense practical dense great clear great dense practical challenging comprehensive insightful great great clear insightful comprehensive insightful great challenging challenging dense,2020-07-26 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,25,['programming']
859,Hands-On Machine Learning,29.38,358,User 361,5,insightful great insightful challenging comprehensive dense insightful comprehensive comprehensive clear,2020-11-05 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,10,['programming']
860,Hands-On Machine Learning,43.82,144,User 26,4,clear dense great dense challenging great practical challenging clear practical dense dense insightful comprehensive dense clear dense insightful dense dense insightful challenging clear insightful challenging clear great great great insightful,2020-10-25 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,30,['programming']
861,Hands-On Machine Learning,79.55,341,User 120,1,challenging challenging clear challenging comprehensive challenging practical comprehensive insightful dense challenging comprehensive great insightful clear challenging practical clear dense dense dense comprehensive challenging dense great dense clear great dense,2020-04-23 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,29,['programming']
866,Hands-On Machine Learning,39.93,368,User 227,3,challenging challenging comprehensive insightful dense clear challenging challenging challenging dense practical comprehensive great,2020-08-24 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,13,['programming']
867,Hands-On Machine Learning,34.51,417,User 161,1,challenging comprehensive dense clear practical comprehensive comprehensive challenging insightful clear comprehensive practical clear comprehensive great clear dense dense practical dense dense challenging,2020-10-01 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,22,['programming']
873,Hands-On Machine Learning,31.68,313,User 1,4,great dense comprehensive great great dense clear insightful great clear clear comprehensive challenging great practical practical insightful clear insightful great challenging practical great challenging,2020-01-17 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,24,['programming']
885,Hands-On Machine Learning,57.16,317,User 77,3,clear practical great comprehensive great challenging practical practical challenging comprehensive great clear comprehensive practical practical dense,2020-12-26 23:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,16,['programming']
887,Hands-On Machine Learning,41.37,279,User 423,4,practical practical great clear clear clear great insightful great dense comprehensive comprehensive,2020-06-27 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,12,['programming']
908,Hands-On Machine Learning,70.34,450,User 152,5,dense challenging dense challenging practical challenging practical practical insightful comprehensive dense comprehensive great clear great great practical great clear practical challenging insightful clear dense practical challenging practical great,2020-04-02 22:00:00,Insightful discussion about Hands-On Machine Learning.,Aurelien Geron,O'Reilly Media,2015-06-06,programming,817,3.44,28,['programming']
